level	page_num	par_num	block_num	line_num	word_num	left	top	width	height	conf	text
4	2	130	0	0	0	388.850000	401.161230	7.180800	5.372400	-1	###LINE###
5	2	130	0	0	0	388.85	401.16	7.18	5.37	100	A05
3	2	131	0	0	0	509.850000	401.161230	25.757600	17.472400	-1	###FLOW###
4	2	131	0	0	0	509.850000	401.161230	19.241200	5.372400	-1	###LINE###
5	2	131	0	0	0	509.85	401.16	19.24	5.37	100	Foodborne
4	2	131	0	1	0	509.850000	407.211230	25.757600	5.372400	-1	###LINE###
5	2	131	0	1	0	509.85	407.21	25.76	5.37	100	staphylococcal
4	2	131	0	2	0	509.850000	413.261230	21.010000	5.372400	-1	###LINE###
5	2	131	0	2	0	509.85	413.26	21.01	5.37	100	intoxication
3	2	132	0	0	0	32.450000	431.961230	1.108800	5.372400	-1	###FLOW###
4	2	132	0	0	0	32.450000	431.961230	1.108800	5.372400	-1	###LINE###
5	2	132	0	0	0	32.45	431.96	1.11	5.37	100	I
3	2	133	0	0	0	51.700000	431.961230	57.860000	11.422400	-1	###FLOW###
4	2	133	0	0	0	51.700000	431.961230	57.860000	5.372400	-1	###LINE###
5	2	133	0	0	0	51.70	431.96	14.88	5.37	100	A00-B99
5	2	133	0	0	1	70.40	431.96	13.31	5.37	100	Certain
5	2	133	0	0	2	84.70	431.96	17.12	5.37	100	infectious
5	2	133	0	0	3	102.85	431.96	6.71	5.37	100	and
4	2	133	0	1	0	70.400000	438.011230	31.420400	5.372400	-1	###LINE###
5	2	133	0	1	0	70.40	438.01	15.61	5.37	100	parasitic
5	2	133	0	1	1	86.90	438.01	14.92	5.37	100	diseases
3	2	134	0	0	0	115.500000	431.961230	96.320400	11.422400	-1	###FLOW###
4	2	134	0	0	0	115.500000	431.961230	96.320400	5.372400	-1	###LINE###
5	2	134	0	0	0	115.50	431.96	8.91	5.37	100	Bệnh
5	2	134	0	0	1	125.40	431.96	12.21	5.37	100	truyền
5	2	134	0	0	2	138.60	431.96	11.22	5.37	100	nhiễm
5	2	134	0	0	3	150.70	431.96	4.31	5.37	100	và
5	2	134	0	0	4	157.85	431.96	15.43	5.37	100	A00-A09
5	2	134	0	0	5	176.55	431.96	16.96	5.37	100	Intestinal
5	2	134	0	0	6	194.70	431.96	17.12	5.37	100	infectious
4	2	134	0	1	0	115.500000	438.011230	23.522400	5.372400	-1	###LINE###
5	2	134	0	1	0	115.50	438.01	4.19	5.37	100	ký
5	2	134	0	1	1	121.00	438.01	7.26	5.37	100	sinh
5	2	134	0	1	2	129.25	438.01	9.77	5.37	100	trùng
4	2	134	0	2	0	176.550000	438.011230	14.920400	5.372400	-1	###LINE###
5	2	134	0	2	0	176.55	438.01	14.92	5.37	100	diseases
3	2	135	0	0	0	217.250000	431.961230	34.315600	11.422400	-1	###FLOW###
4	2	135	0	0	0	217.250000	431.961230	34.315600	5.372400	-1	###LINE###
5	2	135	0	0	0	217.25	431.96	8.91	5.37	100	Bệnh
5	2	135	0	0	1	227.15	431.96	12.21	5.37	100	truyền
5	2	135	0	0	2	240.35	431.96	11.22	5.37	100	nhiễm
4	2	135	0	1	0	217.250000	438.011230	20.724000	5.372400	-1	###LINE###
5	2	135	0	1	0	217.25	438.01	11.97	5.37	100	đường
5	2	135	0	1	1	230.45	438.01	7.52	5.37	100	ruột
3	2	136	0	0	0	388.850000	431.961230	7.180800	5.372400	-1	###FLOW###
4	2	136	0	0	0	388.850000	431.961230	7.180800	5.372400	-1	###LINE###
5	2	136	0	0	0	388.85	431.96	7.18	5.37	100	A05
3	2	137	0	0	0	490.050000	431.961230	9.380800	5.372400	-1	###FLOW###
4	2	137	0	0	0	490.050000	431.961230	9.380800	5.372400	-1	###LINE###
5	2	137	0	0	0	490.05	431.96	9.38	5.37	100	A051
3	2	138	0	0	0	509.850000	431.961230	15.615600	5.372400	-1	###FLOW###
4	2	138	0	0	0	509.850000	431.961230	15.615600	5.372400	-1	###LINE###
5	2	138	0	0	0	509.85	431.96	15.62	5.37	100	Botulism
3	2	139	0	0	0	19.250000	462.761230	4.430800	5.372400	-1	###FLOW###
4	2	139	0	0	0	19.250000	462.761230	4.430800	5.372400	-1	###LINE###
5	2	139	0	0	0	19.25	462.76	4.43	5.37	100	38
3	2	140	0	0	0	32.450000	462.761230	1.108800	5.372400	-1	###FLOW###
4	2	140	0	0	0	32.450000	462.761230	1.108800	5.372400	-1	###LINE###
5	2	140	0	0	0	32.45	462.76	1.11	5.37	100	I
3	2	141	0	0	0	51.700000	462.761230	57.860000	11.422400	-1	###FLOW###
4	2	141	0	0	0	51.700000	462.761230	57.860000	5.372400	-1	###LINE###
5	2	141	0	0	0	51.70	462.76	14.88	5.37	100	A00-B99
5	2	141	0	0	1	70.40	462.76	13.31	5.37	100	Certain
5	2	141	0	0	2	84.70	462.76	17.12	5.37	100	infectious
5	2	141	0	0	3	102.85	462.76	6.71	5.37	100	and
4	2	141	0	1	0	70.400000	468.811230	31.420400	5.372400	-1	###LINE###
5	2	141	0	1	0	70.40	468.81	15.61	5.37	100	parasitic
5	2	141	0	1	1	86.90	468.81	14.92	5.37	100	diseases
3	2	142	0	0	0	115.500000	462.761230	96.320400	11.422400	-1	###FLOW###
4	2	142	0	0	0	115.500000	462.761230	96.320400	5.372400	-1	###LINE###
5	2	142	0	0	0	115.50	462.76	8.91	5.37	100	Bệnh
5	2	142	0	0	1	125.40	462.76	12.21	5.37	100	truyền
5	2	142	0	0	2	138.60	462.76	11.22	5.37	100	nhiễm
5	2	142	0	0	3	150.70	462.76	4.31	5.37	100	và
5	2	142	0	0	4	157.85	462.76	15.43	5.37	100	A00-A09
5	2	142	0	0	5	176.55	462.76	16.96	5.37	100	Intestinal
5	2	142	0	0	6	194.70	462.76	17.12	5.37	100	infectious
4	2	142	0	1	0	115.500000	468.811230	23.522400	5.372400	-1	###LINE###
5	2	142	0	1	0	115.50	468.81	4.19	5.37	100	ký
5	2	142	0	1	1	121.00	468.81	7.26	5.37	100	sinh
5	2	142	0	1	2	129.25	468.81	9.77	5.37	100	trùng
4	2	142	0	2	0	176.550000	468.811230	14.920400	5.372400	-1	###LINE###
5	2	142	0	2	0	176.55	468.81	14.92	5.37	100	diseases
3	2	143	0	0	0	217.250000	462.761230	34.315600	11.422400	-1	###FLOW###
4	2	143	0	0	0	217.250000	462.761230	34.315600	5.372400	-1	###LINE###
5	2	143	0	0	0	217.25	462.76	8.91	5.37	100	Bệnh
5	2	143	0	0	1	227.15	462.76	12.21	5.37	100	truyền
5	2	143	0	0	2	240.35	462.76	11.22	5.37	100	nhiễm
4	2	143	0	1	0	217.250000	468.811230	20.724000	5.372400	-1	###LINE###
5	2	143	0	1	0	217.25	468.81	11.97	5.37	100	đường
5	2	143	0	1	1	230.45	468.81	7.52	5.37	100	ruột
3	2	144	0	0	0	388.850000	462.761230	7.180800	5.372400	-1	###FLOW###
4	2	144	0	0	0	388.850000	462.761230	7.180800	5.372400	-1	###LINE###
5	2	144	0	0	0	388.85	462.76	7.18	5.37	100	A05
3	2	145	0	0	0	441.650000	401.161230	41.830800	91.172400	-1	###FLOW###
4	2	145	0	0	0	441.650000	401.161230	23.861200	5.372400	-1	###LINE###
5	2	145	0	0	0	441.65	401.16	7.27	5.37	100	Ngộ
5	2	145	0	0	1	449.90	401.16	6.26	5.37	100	độc
5	2	145	0	0	2	457.05	401.16	8.46	5.37	100	thực
4	2	145	0	1	0	473.000000	401.161230	10.480800	5.372400	-1	###LINE###
5	2	145	0	1	0	473.00	401.16	10.48	5.37	100	A05.0
4	2	145	0	2	0	441.650000	407.211230	19.707600	5.372400	-1	###LINE###
5	2	145	0	2	0	441.65	407.21	10.12	5.37	100	phẩm
5	2	145	0	2	1	452.65	407.21	4.52	5.37	100	do
5	2	145	0	2	2	458.15	407.21	3.21	5.37	100	vi
4	2	145	0	3	0	441.650000	413.261230	21.450000	5.372400	-1	###LINE###
5	2	145	0	3	0	441.65	413.26	11.11	5.37	100	khuẩn
5	2	145	0	3	1	453.75	413.26	9.35	5.37	100	khác,
4	2	145	0	4	0	441.650000	419.311230	28.507600	5.372400	-1	###LINE###
5	2	145	0	4	0	441.65	419.31	10.87	5.37	100	không
5	2	145	0	4	1	453.75	419.31	8.91	5.37	100	phân
5	2	145	0	4	2	463.65	419.31	6.51	5.37	100	loại
4	2	145	0	5	0	441.650000	425.361230	16.711200	5.372400	-1	###LINE###
5	2	145	0	5	0	441.65	425.36	7.36	5.37	100	mục
5	2	145	0	5	1	449.90	425.36	8.46	5.37	100	khác
4	2	145	0	6	0	441.650000	431.961230	23.861200	5.372400	-1	###LINE###
5	2	145	0	6	0	441.65	431.96	7.27	5.37	100	Ngộ
5	2	145	0	6	1	449.90	431.96	6.26	5.37	100	độc
5	2	145	0	6	2	457.05	431.96	8.46	5.37	100	thực
4	2	145	0	7	0	473.000000	431.961230	10.480800	5.372400	-1	###LINE###
5	2	145	0	7	0	473.00	431.96	10.48	5.37	100	A05.1
4	2	145	0	8	0	441.650000	438.011230	19.707600	5.372400	-1	###LINE###
5	2	145	0	8	0	441.65	438.01	10.12	5.37	100	phẩm
5	2	145	0	8	1	452.65	438.01	4.52	5.37	100	do
5	2	145	0	8	2	458.15	438.01	3.21	5.37	100	vi
4	2	145	0	9	0	441.650000	444.061230	21.450000	5.372400	-1	###LINE###
5	2	145	0	9	0	441.65	444.06	11.11	5.37	100	khuẩn
5	2	145	0	9	1	453.75	444.06	9.35	5.37	100	khác,
4	2	145	0	10	0	441.650000	450.111230	28.507600	5.372400	-1	###LINE###
5	2	145	0	10	0	441.65	450.11	10.87	5.37	100	không
5	2	145	0	10	1	453.75	450.11	8.91	5.37	100	phân
5	2	145	0	10	2	463.65	450.11	6.51	5.37	100	loại
4	2	145	0	11	0	441.650000	456.161230	16.711200	5.372400	-1	###LINE###
5	2	145	0	11	0	441.65	456.16	7.36	5.37	100	mục
5	2	145	0	11	1	449.90	456.16	8.46	5.37	100	khác
4	2	145	0	12	0	441.650000	462.761230	23.861200	5.372400	-1	###LINE###
5	2	145	0	12	0	441.65	462.76	7.27	5.37	100	Ngộ
5	2	145	0	12	1	449.90	462.76	6.26	5.37	100	độc
5	2	145	0	12	2	457.05	462.76	8.46	5.37	100	thực
4	2	145	0	13	0	473.000000	462.761230	10.480800	5.372400	-1	###LINE###
5	2	145	0	13	0	473.00	462.76	10.48	5.37	100	A05.2
4	2	145	0	14	0	441.650000	468.811230	19.707600	5.372400	-1	###LINE###
5	2	145	0	14	0	441.65	468.81	10.12	5.37	100	phẩm
5	2	145	0	14	1	452.65	468.81	4.52	5.37	100	do
5	2	145	0	14	2	458.15	468.81	3.21	5.37	100	vi
4	2	145	0	15	0	441.650000	474.861230	21.450000	5.372400	-1	###LINE###
5	2	145	0	15	0	441.65	474.86	11.11	5.37	100	khuẩn
5	2	145	0	15	1	453.75	474.86	9.35	5.37	100	khác,
4	2	145	0	16	0	441.650000	480.911230	28.507600	5.372400	-1	###LINE###
5	2	145	0	16	0	441.65	480.91	10.87	5.37	100	không
5	2	145	0	16	1	453.75	480.91	8.91	5.37	100	phân
5	2	145	0	16	2	463.65	480.91	6.51	5.37	100	loại
4	2	145	0	17	0	441.650000	486.961230	16.711200	5.372400	-1	###LINE###
5	2	145	0	17	0	441.65	486.96	7.36	5.37	100	mục
5	2	145	0	17	1	449.90	486.96	8.46	5.37	100	khác
3	2	146	0	0	0	490.050000	401.161230	9.380800	5.372400	-1	###FLOW###
4	2	146	0	0	0	490.050000	401.161230	9.380800	5.372400	-1	###LINE###
5	2	146	0	0	0	490.05	401.16	9.38	5.37	100	A050
3	2	147	0	0	0	19.250000	431.961230	4.430800	5.372400	-1	###FLOW###
4	2	147	0	0	0	19.250000	431.961230	4.430800	5.372400	-1	###LINE###
5	2	147	0	0	0	19.25	431.96	4.43	5.37	100	37
3	2	148	0	0	0	405.350000	401.161230	30.624000	91.172400	-1	###FLOW###
4	2	148	0	0	0	405.350000	401.161230	27.407600	5.372400	-1	###LINE###
5	2	148	0	0	0	405.35	401.16	10.34	5.37	100	Other
5	2	148	0	0	1	416.90	401.16	15.86	5.37	100	bacterial
4	2	148	0	1	0	405.350000	407.211230	18.141200	5.372400	-1	###LINE###
5	2	148	0	1	0	405.35	407.21	18.14	5.37	100	foodborne
4	2	148	0	2	0	405.350000	413.261230	30.624000	5.372400	-1	###LINE###
5	2	148	0	2	0	405.35	413.26	23.65	5.37	100	intoxications,
5	2	148	0	2	1	430.10	413.26	5.87	5.37	100	not
4	2	148	0	3	0	405.350000	419.311230	18.691200	5.372400	-1	###LINE###
5	2	148	0	3	0	405.35	419.31	18.69	5.37	100	elsewhere
4	2	148	0	4	0	405.350000	425.361230	16.060000	5.372400	-1	###LINE###
5	2	148	0	4	0	405.35	425.36	16.06	5.37	100	classified
4	2	148	0	5	0	405.350000	431.961230	27.407600	5.372400	-1	###LINE###
5	2	148	0	5	0	405.35	431.96	10.34	5.37	100	Other
5	2	148	0	5	1	416.90	431.96	15.86	5.37	100	bacterial
4	2	148	0	6	0	405.350000	438.011230	18.141200	5.372400	-1	###LINE###
5	2	148	0	6	0	405.35	438.01	18.14	5.37	100	foodborne
4	2	148	0	7	0	405.350000	444.061230	30.624000	5.372400	-1	###LINE###
5	2	148	0	7	0	405.35	444.06	23.65	5.37	100	intoxications,
5	2	148	0	7	1	430.10	444.06	5.87	5.37	100	not
4	2	148	0	8	0	405.350000	450.111230	18.691200	5.372400	-1	###LINE###
5	2	148	0	8	0	405.35	450.11	18.69	5.37	100	elsewhere
4	2	148	0	9	0	405.350000	456.161230	16.060000	5.372400	-1	###LINE###
5	2	148	0	9	0	405.35	456.16	16.06	5.37	100	classified
4	2	148	0	10	0	405.350000	462.761230	27.407600	5.372400	-1	###LINE###
5	2	148	0	10	0	405.35	462.76	10.34	5.37	100	Other
5	2	148	0	10	1	416.90	462.76	15.86	5.37	100	bacterial
4	2	148	0	11	0	405.350000	468.811230	18.141200	5.372400	-1	###LINE###
5	2	148	0	11	0	405.35	468.81	18.14	5.37	100	foodborne
4	2	148	0	12	0	405.350000	474.861230	30.624000	5.372400	-1	###LINE###
5	2	148	0	12	0	405.35	474.86	23.65	5.37	100	intoxications,
5	2	148	0	12	1	430.10	474.86	5.87	5.37	100	not
4	2	148	0	13	0	405.350000	480.911230	18.691200	5.372400	-1	###LINE###
5	2	148	0	13	0	405.35	480.91	18.69	5.37	100	elsewhere
4	2	148	0	14	0	405.350000	486.961230	16.060000	5.372400	-1	###LINE###
5	2	148	0	14	0	405.35	486.96	16.06	5.37	100	classified
3	2	149	0	0	0	490.050000	462.761230	9.380800	5.372400	-1	###FLOW###
4	2	149	0	0	0	490.050000	462.761230	9.380800	5.372400	-1	###LINE###
5	2	149	0	0	0	490.05	462.76	9.38	5.37	100	A052
3	2	150	0	0	0	509.850000	462.761230	74.320400	29.572400	-1	###FLOW###
4	2	150	0	0	0	509.850000	462.761230	19.241200	5.372400	-1	###LINE###
5	2	150	0	0	0	509.85	462.76	19.24	5.37	100	Foodborne
4	2	150	0	1	0	547.250000	462.761230	36.920400	5.372400	-1	###LINE###
5	2	150	0	1	0	547.25	462.76	15.47	5.37	100	Enteritis
5	2	150	0	1	1	563.75	462.76	20.42	5.37	100	necroticans
4	2	150	0	2	0	509.850000	468.811230	20.565600	5.372400	-1	###LINE###
5	2	150	0	2	0	509.85	468.81	20.57	5.37	100	Clostridium
4	2	150	0	3	0	547.250000	468.811230	12.007600	5.372400	-1	###LINE###
5	2	150	0	3	0	547.25	468.81	12.01	5.37	100	Pig-bel
4	2	150	0	4	0	509.850000	474.861230	20.420400	5.372400	-1	###LINE###
5	2	150	0	4	0	509.85	474.86	20.42	5.37	100	perfringens
4	2	150	0	5	0	509.850000	480.911230	21.665600	5.372400	-1	###LINE###
5	2	150	0	5	0	509.85	480.91	21.67	5.37	100	[Clostridium
4	2	150	0	6	0	509.850000	486.961230	35.860000	5.372400	-1	###LINE###
5	2	150	0	6	0	509.85	486.96	14.00	5.37	100	welchii]
5	2	150	0	6	1	524.70	486.96	21.01	5.37	100	intoxication
3	2	151	0	0	0	591.250000	462.761230	41.870400	17.472400	-1	###FLOW###
4	2	151	0	0	0	591.250000	462.761230	40.268800	5.372400	-1	###LINE###
5	2	151	0	0	0	591.25	462.76	7.27	5.37	100	Ngộ
5	2	151	0	0	1	599.50	462.76	6.26	5.37	100	độc
5	2	151	0	0	2	606.65	462.76	8.46	5.37	100	thực
5	2	151	0	0	3	616.00	462.76	10.12	5.37	100	phẩm
5	2	151	0	0	4	627.00	462.76	4.52	5.37	100	do
4	2	151	0	1	0	591.250000	468.811230	41.870400	5.372400	-1	###LINE###
5	2	151	0	1	0	591.25	468.81	20.57	5.37	100	Clostridium
5	2	151	0	1	1	612.70	468.81	20.42	5.37	100	perfringens
4	2	151	0	2	0	591.250000	474.861230	36.550800	5.372400	-1	###LINE###
5	2	151	0	2	0	591.25	474.86	21.67	5.37	100	[Clostridium
5	2	151	0	2	1	613.80	474.86	14.00	5.37	100	welchii]
3	2	152	0	0	0	19.250000	499.611230	4.430800	5.372400	-1	###FLOW###
4	2	152	0	0	0	19.250000	499.611230	4.430800	5.372400	-1	###LINE###
5	2	152	0	0	0	19.25	499.61	4.43	5.37	100	39
3	2	153	0	0	0	32.450000	499.611230	1.108800	5.372400	-1	###FLOW###
4	2	153	0	0	0	32.450000	499.611230	1.108800	5.372400	-1	###LINE###
5	2	153	0	0	0	32.45	499.61	1.11	5.37	100	I
3	2	154	0	0	0	51.700000	499.611230	57.860000	11.422400	-1	###FLOW###
4	2	154	0	0	0	51.700000	499.611230	57.860000	5.372400	-1	###LINE###
5	2	154	0	0	0	51.70	499.61	14.88	5.37	100	A00-B99
5	2	154	0	0	1	70.40	499.61	13.31	5.37	100	Certain
5	2	154	0	0	2	84.70	499.61	17.12	5.37	100	infectious
5	2	154	0	0	3	102.85	499.61	6.71	5.37	100	and
4	2	154	0	1	0	70.400000	505.661230	31.420400	5.372400	-1	###LINE###
5	2	154	0	1	0	70.40	505.66	15.61	5.37	100	parasitic
5	2	154	0	1	1	86.90	505.66	14.92	5.37	100	diseases
3	2	155	0	0	0	115.500000	499.611230	96.320400	11.422400	-1	###FLOW###
4	2	155	0	0	0	115.500000	499.611230	96.320400	5.372400	-1	###LINE###
5	2	155	0	0	0	115.50	499.61	8.91	5.37	100	Bệnh
5	2	155	0	0	1	125.40	499.61	12.21	5.37	100	truyền
5	2	155	0	0	2	138.60	499.61	11.22	5.37	100	nhiễm
5	2	155	0	0	3	150.70	499.61	4.31	5.37	100	và
5	2	155	0	0	4	157.85	499.61	15.43	5.37	100	A00-A09
5	2	155	0	0	5	176.55	499.61	16.96	5.37	100	Intestinal
5	2	155	0	0	6	194.70	499.61	17.12	5.37	100	infectious
4	2	155	0	1	0	115.500000	505.661230	23.522400	5.372400	-1	###LINE###
5	2	155	0	1	0	115.50	505.66	4.19	5.37	100	ký
5	2	155	0	1	1	121.00	505.66	7.26	5.37	100	sinh
5	2	155	0	1	2	129.25	505.66	9.77	5.37	100	trùng
4	2	155	0	2	0	176.550000	505.661230	14.920400	5.372400	-1	###LINE###
5	2	155	0	2	0	176.55	505.66	14.92	5.37	100	diseases
3	2	156	0	0	0	217.250000	499.611230	34.315600	11.422400	-1	###FLOW###
4	2	156	0	0	0	217.250000	499.611230	34.315600	5.372400	-1	###LINE###
5	2	156	0	0	0	217.25	499.61	8.91	5.37	100	Bệnh
5	2	156	0	0	1	227.15	499.61	12.21	5.37	100	truyền
5	2	156	0	0	2	240.35	499.61	11.22	5.37	100	nhiễm
4	2	156	0	1	0	217.250000	505.661230	20.724000	5.372400	-1	###LINE###
5	2	156	0	1	0	217.25	505.66	11.97	5.37	100	đường
5	2	156	0	1	1	230.45	505.66	7.52	5.37	100	ruột
3	2	157	0	0	0	388.850000	499.611230	7.180800	5.372400	-1	###FLOW###
4	2	157	0	0	0	388.850000	499.611230	7.180800	5.372400	-1	###LINE###
5	2	157	0	0	0	388.85	499.61	7.18	5.37	100	A05
3	2	158	0	0	0	509.850000	499.611230	31.970400	17.472400	-1	###FLOW###
4	2	158	0	0	0	509.850000	499.611230	31.468800	5.372400	-1	###LINE###
5	2	158	0	0	0	509.85	499.61	19.24	5.37	100	Foodborne
5	2	158	0	0	1	530.20	499.61	11.12	5.37	100	Vibrio
4	2	158	0	1	0	509.850000	505.661230	31.970400	5.372400	-1	###LINE###
5	2	158	0	1	0	509.85	505.66	31.97	5.37	100	parahaemolyticus
4	2	158	0	2	0	509.850000	511.711230	21.010000	5.372400	-1	###LINE###
5	2	158	0	2	0	509.85	511.71	21.01	5.37	100	intoxication
3	2	159	0	0	0	591.250000	499.611230	44.070400	11.422400	-1	###FLOW###
4	2	159	0	0	0	591.250000	499.611230	40.268800	5.372400	-1	###LINE###
5	2	159	0	0	0	591.25	499.61	7.27	5.37	100	Ngộ
5	2	159	0	0	1	599.50	499.61	6.26	5.37	100	độc
5	2	159	0	0	2	606.65	499.61	8.46	5.37	100	thực
5	2	159	0	0	3	616.00	499.61	10.12	5.37	100	phẩm
5	2	159	0	0	4	627.00	499.61	4.52	5.37	100	do
4	2	159	0	1	0	591.250000	505.661230	44.070400	5.372400	-1	###LINE###
5	2	159	0	1	0	591.25	505.66	11.12	5.37	100	Vibrio
5	2	159	0	1	1	603.35	505.66	31.97	5.37	100	Parahaemolyticus
3	2	160	0	0	0	32.450000	530.411230	1.108800	5.372400	-1	###FLOW###
4	2	160	0	0	0	32.450000	530.411230	1.108800	5.372400	-1	###LINE###
5	2	160	0	0	0	32.45	530.41	1.11	5.37	100	I
3	2	161	0	0	0	51.700000	530.411230	57.860000	11.422400	-1	###FLOW###
4	2	161	0	0	0	51.700000	530.411230	57.860000	5.372400	-1	###LINE###
5	2	161	0	0	0	51.70	530.41	14.88	5.37	100	A00-B99
5	2	161	0	0	1	70.40	530.41	13.31	5.37	100	Certain
5	2	161	0	0	2	84.70	530.41	17.12	5.37	100	infectious
5	2	161	0	0	3	102.85	530.41	6.71	5.37	100	and
4	2	161	0	1	0	70.400000	536.461230	31.420400	5.372400	-1	###LINE###
5	2	161	0	1	0	70.40	536.46	15.61	5.37	100	parasitic
5	2	161	0	1	1	86.90	536.46	14.92	5.37	100	diseases
3	2	162	0	0	0	115.500000	530.411230	96.320400	11.422400	-1	###FLOW###
4	2	162	0	0	0	115.500000	530.411230	96.320400	5.372400	-1	###LINE###
5	2	162	0	0	0	115.50	530.41	8.91	5.37	100	Bệnh
5	2	162	0	0	1	125.40	530.41	12.21	5.37	100	truyền
5	2	162	0	0	2	138.60	530.41	11.22	5.37	100	nhiễm
5	2	162	0	0	3	150.70	530.41	4.31	5.37	100	và
5	2	162	0	0	4	157.85	530.41	15.43	5.37	100	A00-A09
5	2	162	0	0	5	176.55	530.41	16.96	5.37	100	Intestinal
5	2	162	0	0	6	194.70	530.41	17.12	5.37	100	infectious
4	2	162	0	1	0	115.500000	536.461230	23.522400	5.372400	-1	###LINE###
5	2	162	0	1	0	115.50	536.46	4.19	5.37	100	ký
5	2	162	0	1	1	121.00	536.46	7.26	5.37	100	sinh
5	2	162	0	1	2	129.25	536.46	9.77	5.37	100	trùng
4	2	162	0	2	0	176.550000	536.461230	14.920400	5.372400	-1	###LINE###
5	2	162	0	2	0	176.55	536.46	14.92	5.37	100	diseases
3	2	163	0	0	0	217.250000	530.411230	34.315600	11.422400	-1	###FLOW###
4	2	163	0	0	0	217.250000	530.411230	34.315600	5.372400	-1	###LINE###
5	2	163	0	0	0	217.25	530.41	8.91	5.37	100	Bệnh
5	2	163	0	0	1	227.15	530.41	12.21	5.37	100	truyền
5	2	163	0	0	2	240.35	530.41	11.22	5.37	100	nhiễm
4	2	163	0	1	0	217.250000	536.461230	20.724000	5.372400	-1	###LINE###
5	2	163	0	1	0	217.25	536.46	11.97	5.37	100	đường
5	2	163	0	1	1	230.45	536.46	7.52	5.37	100	ruột
3	2	164	0	0	0	388.850000	530.411230	7.180800	5.372400	-1	###FLOW###
4	2	164	0	0	0	388.850000	530.411230	7.180800	5.372400	-1	###LINE###
5	2	164	0	0	0	388.85	530.41	7.18	5.37	100	A05
3	2	165	0	0	0	441.650000	499.611230	41.830800	60.372400	-1	###FLOW###
4	2	165	0	0	0	441.650000	499.611230	23.861200	5.372400	-1	###LINE###
5	2	165	0	0	0	441.65	499.61	7.27	5.37	100	Ngộ
5	2	165	0	0	1	449.90	499.61	6.26	5.37	100	độc
5	2	165	0	0	2	457.05	499.61	8.46	5.37	100	thực
4	2	165	0	1	0	473.000000	499.611230	10.480800	5.372400	-1	###LINE###
5	2	165	0	1	0	473.00	499.61	10.48	5.37	100	A05.3
4	2	165	0	2	0	441.650000	505.661230	19.707600	5.372400	-1	###LINE###
5	2	165	0	2	0	441.65	505.66	10.12	5.37	100	phẩm
5	2	165	0	2	1	452.65	505.66	4.52	5.37	100	do
5	2	165	0	2	2	458.15	505.66	3.21	5.37	100	vi
4	2	165	0	3	0	441.650000	511.711230	21.450000	5.372400	-1	###LINE###
5	2	165	0	3	0	441.65	511.71	11.11	5.37	100	khuẩn
5	2	165	0	3	1	453.75	511.71	9.35	5.37	100	khác,
4	2	165	0	4	0	441.650000	517.761230	28.507600	5.372400	-1	###LINE###
5	2	165	0	4	0	441.65	517.76	10.87	5.37	100	không
5	2	165	0	4	1	453.75	517.76	8.91	5.37	100	phân
5	2	165	0	4	2	463.65	517.76	6.51	5.37	100	loại
4	2	165	0	5	0	441.650000	523.811230	16.711200	5.372400	-1	###LINE###
5	2	165	0	5	0	441.65	523.81	7.36	5.37	100	mục
5	2	165	0	5	1	449.90	523.81	8.46	5.37	100	khác
4	2	165	0	6	0	441.650000	530.411230	23.861200	5.372400	-1	###LINE###
5	2	165	0	6	0	441.65	530.41	7.27	5.37	100	Ngộ
5	2	165	0	6	1	449.90	530.41	6.26	5.37	100	độc
5	2	165	0	6	2	457.05	530.41	8.46	5.37	100	thực
4	2	165	0	7	0	473.000000	530.411230	10.480800	5.372400	-1	###LINE###
5	2	165	0	7	0	473.00	530.41	10.48	5.37	100	A05.4
4	2	165	0	8	0	441.650000	536.461230	19.707600	5.372400	-1	###LINE###
5	2	165	0	8	0	441.65	536.46	10.12	5.37	100	phẩm
5	2	165	0	8	1	452.65	536.46	4.52	5.37	100	do
5	2	165	0	8	2	458.15	536.46	3.21	5.37	100	vi
4	2	165	0	9	0	441.650000	542.511230	21.450000	5.372400	-1	###LINE###
5	2	165	0	9	0	441.65	542.51	11.11	5.37	100	khuẩn
5	2	165	0	9	1	453.75	542.51	9.35	5.37	100	khác,
4	2	165	0	10	0	441.650000	548.561230	28.507600	5.372400	-1	###LINE###
5	2	165	0	10	0	441.65	548.56	10.87	5.37	100	không
5	2	165	0	10	1	453.75	548.56	8.91	5.37	100	phân
5	2	165	0	10	2	463.65	548.56	6.51	5.37	100	loại
4	2	165	0	11	0	441.650000	554.611230	16.711200	5.372400	-1	###LINE###
5	2	165	0	11	0	441.65	554.61	7.36	5.37	100	mục
5	2	165	0	11	1	449.90	554.61	8.46	5.37	100	khác
3	2	166	0	0	0	490.050000	499.611230	9.380800	5.372400	-1	###FLOW###
4	2	166	0	0	0	490.050000	499.611230	9.380800	5.372400	-1	###LINE###
5	2	166	0	0	0	490.05	499.61	9.38	5.37	100	A053
3	2	167	0	0	0	19.250000	530.411230	4.430800	5.372400	-1	###FLOW###
4	2	167	0	0	0	19.250000	530.411230	4.430800	5.372400	-1	###LINE###
5	2	167	0	0	0	19.25	530.41	4.43	5.37	100	40
3	2	168	0	0	0	405.350000	499.611230	30.624000	60.372400	-1	###FLOW###
4	2	168	0	0	0	405.350000	499.611230	27.407600	5.372400	-1	###LINE###
5	2	168	0	0	0	405.35	499.61	10.34	5.37	100	Other
